"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT04","WT06","WT11"
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-03",,,"0.15","1.0","22.0",,"31","21","24",,,,"    1",,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-04",,,"0.00","0.0","22.0",,"26","18","21",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-05",,,"0.21","3.1","25.0",,"26","18","20",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-06",,,"0.12","3.7","28.0",,"24","16","18",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-07",,,"0.49","7.2","33.0",,"25","18","24",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-08",,,"0.19","3.9","35.0",,"28","19","23",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-09",,,"0.03","1.7","34.0",,"25","15","15",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-10",,,"0.00","0.0","34.0",,"20","10","19",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-11",,,"0.00","0.0","30.0",,"20","7","7",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-12",,,"0.00","0.0","30.0",,"20","7","7",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-13",,,"0.00","0.0","27.0",,"16","1","2",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-14",,,"0.00","0.0","27.0",,"10","1","2",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-15",,,"0.00","0.0","27.0",,"11","2","6",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-16",,,"0.00","0.0","26.0",,"14","5","13",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-17",,,"0.00","0.0","26.0",,"16","6","7",,,,,,"    1"
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-18",,,"0.00","0.0","26.0",,"14","6","14",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-19",,,"0.17","2.6","29.0",,"22","14","19",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-20",,,"0.35","4.7","34.0",,"24","19","24",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-21",,,"0.26","3.1","36.0",,"27","23","27",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-22",,,"0.63","7.8","42.0",,"31","27","29",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-23",,,"0.43","0.0","38.0",,"37","29","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-24",,,"1.73","1.4","36.0",,"35","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-25",,,"0.57","3.2","36.0",,"35","30","30",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-26",,,"1.85","3.2","38.0",,"39","30","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-27",,,"1.14","0.0","36.0",,"35","31","34",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-28",,,"0.51","0.4","35.0",,"35","31","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-29",,,"1.27","3.0","37.0",,"37","31","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-30",,,"1.36","1.3","37.0",,"39","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-01-31",,,"1.38","4.3","40.0",,"35","30","30",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-01",,,"0.35","6.1","44.0",,"32","23","24",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-02",,,"0.67","9.4","51.0",,"27","21","22",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-03",,,"0.10","2.1","51.0",,"29","17","18",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-04",,,"0.97","11.1","59.0",,"26","18","25",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-05",,,"0.88","2.1","56.0",,"32","25","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-06",,,"1.58","0.0","54.0",,"37","31","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-07",,,"0.79","0.0","50.0",,"35","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-08",,,"0.00","0.0","49.0",,"36","26","28",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-09",,,"0.94","0.0","48.0",,"38","26","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-10",,,"1.43","0.3","48.0",,"40","31","37",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-11",,,"3.20","1.0","46.0",,"40","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-12",,,"0.37","1.2","47.0",,"38","30","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-13",,,"1.00","2.8","48.0",,"32","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-14",,,"0.45","1.0","48.0",,"33","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-15",,,"0.74","5.6","52.0",,"31","27","27",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-16",,,"1.10","5.3","56.0",,"33","27","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-17",,,"0.31","1.7","56.0",,"35","23","24",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-18",,,"0.36","3.1","58.0",,"31","24","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-19",,,"0.20","0.0","58.0",,"33","30","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-20",,,"1.36","0.0","54.0",,"37","31","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-21",,,"2.46","0.0","53.0",,"37","32","37",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-22",,,"1.42","3.0","55.0",,"37","31","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-23",,,"0.30","1.4","56.0",,"35","30","30",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-24",,,"0.25","3.9","59.0",,"35","27","28",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-25",,,"0.46","6.7","63.0",,"32","27","27",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-26",,,"1.06","7.6","68.0",,"31","27","31",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-27",,,"2.36","0.0","65.0",,"40","31","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-28",,,"3.59","0.0","61.0",,"39","33","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-02-29",,,"0.62","0.0","60.0",,"38","33","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-01",,,"0.78","1.0","59.0",,"38","33","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-02",,,"3.58","1.4","59.0",,"39","35","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-03",,,"2.62","1.7","61.0",,"38","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-04",,,"1.36","2.0","63.0",,"37","32","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-05",,,"0.11","2.1","64.0",,"36","32","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-06",,,"0.24","0.2","64.0",,"40","22","23",,,,,"    1",
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-07",,,"0.00","0.0","64.0",,"28","13","14",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-08",,,"0.06","2.4","64.0",,"32","13","25",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-09",,,"1.57","4.6","69.0",,"36","25","35",,,,,"    1",
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-10",,,"2.16","6.6","72.0",,"36","32","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-11",,,"0.66","3.7","72.0",,"38","30","30",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-12",,,"0.17","1.6","71.0",,"39","17","17",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-13",,,"0.00","0.0","69.0",,"29","14","14",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-14",,,"0.00","0.0","68.0",,"31","14","17",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-15",,,"0.00","0.0","67.0",,"41","17","21",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-16",,,"0.00","0.0","66.0",,"45","20","22",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-17",,,"0.00","0.0","65.0",,"41","22","23",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-18",,,"0.00","0.0","65.0",,"44","23","25",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-19",,,"0.00","0.0","65.0",,"38","24","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-20",,,"0.00","0.0","65.0",,"50","26","26",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-21",,,"0.00","0.0","65.0",,"50","25","29",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-22",,,"0.49","1.0","65.0",,"40","29","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-23",,,"0.00","0.0","64.0",,"47","29","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-24",,,"0.00","0.0","63.0",,"40","21","22",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-25",,,"0.00","0.0","63.0",,"45","21","23",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-26",,,"0.64","1.4","64.0",,"42","23","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-27",,,"0.15","0.0","63.0",,"45","31","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-28",,,"0.11","0.0","63.0",,"35","24","25",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-29",,,"0.00","0.0","62.0",,"30","21","21",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-30",,,"0.00","0.0","62.0",,"26","19","19",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-03-31",,,"0.00","0.0","62.0",,"30","18","18",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-01",,,"0.00","0.0","62.0",,"33","16","17",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-02",,,"0.00","0.0","62.0",,"38","17","21",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-03",,,"0.00","0.0","62.0",,"41","19","20",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-04",,,"0.00","0.0","62.0",,"33","18","18",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-05",,,"0.00","0.0","62.0",,"43","18","22",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-07",,,"0.27","1.7","60.0",,"42","30","30",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-09",,,"1.72","0.0","66.0",,"39","31","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-10",,,"0.00","0.0","63.0",,"42","28","29",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-11",,,"0.00","0.0","62.0",,"45","25","26",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-12",,,"0.00","0.0","61.0",,"47","26","29",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-13",,,"0.00","0.0","60.0",,"49","29","34",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-14",,,"1.12","0.0","59.0",,"39","34","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-15",,,"0.00","0.0","58.0",,"53","31","33",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-16",,,"0.08","0.0","56.0",,"53","31","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-17",,,"0.22","0.0","55.0",,"40","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-18",,,"0.00","0.0","52.0",,"55","31","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-19",,,"0.00","0.0","51.0",,"57","31","32",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-20",,,"0.00","0.0","0.0",,"57","31","38",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-21",,,"1.16","0.0","49.0",,"41","35","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-22",,,"1.34","0.0","48.0",,"40","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-23",,,"3.22","0.0","47.0",,"39","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-24",,,"0.65","0.0","46.0",,"42","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-25",,,"0.45","0.0","45.0",,"40","34","35",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-26",,,"0.44","0.0","44.0",,"47","34","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-27",,,"0.21","0.0","42.0",,"44","35","37",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-28",,,"1.37","0.0","42.0",,"44","36","38",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-29",,,"0.71","0.0","40.0",,"42","35","37",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-04-30",,,"0.88","0.0","40.0",,"43","35","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-01",,,"0.12","0.0","36.0",,"43","33","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-02",,,"0.00","0.0","36.0",,"55","35","38",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-03",,,"0.30","0.0","33.0",,"59","36","39",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-04",,,"0.33","0.0","31.0",,"47","36","39",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-05",,,"0.02","0.0","27.0",,"57","33","40",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-06",,,"0.00","0.0","26.0",,"51","33","36",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-07",,,"0.12","0.0","26.0",,"57","36","40",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-08",,,"0.00","0.0","24.0",,"58","34","39",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-09",,,"0.00","0.0","21.0",,"63","37","41",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-10",,,"0.00","0.0","19.0",,"68","37","45",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-11",,,"0.00","0.0","13.0",,"70","37","43",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-12",,,"0.00","0.0","10.0",,"68","36","45",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-13",,,"0.00","0.0","8.0",,"68","36","47",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-14",,,"0.00","0.0","4.0",,"69","37","41",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-15",,,"0.00","0.0","1.0",,"56","38","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-16",,,"0.00","0.0","0.0",,"66","40","48",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-17",,,"0.00","0.0","0.0",,"68","38","48",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-19",,,"0.39","0.0","0.0",,"61","40","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-20",,,"1.15","0.0","0.0",,"47","40","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-21",,,"0.00","0.0","0.0",,"58","36","39",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-22",,,"0.00","0.0","0.0",,"64","39","43",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-23",,,"0.00","0.0","0.0",,"56","40","44",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-24",,,"0.22","0.0","0.0",,"62","42","44",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-25",,,"1.02","0.0","0.0",,"51","40","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-26",,,"0.64","0.0","0.0",,"53","41","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-27",,,"0.20","0.0","0.0",,"53","37","42",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-28",,,"0.00","0.0","0.0",,"62","39","46",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-29",,,"0.00","0.0","0.0",,"64","39","50",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-30",,,"0.08","0.0","0.0",,"68","44","46",,,,,,
"USC00508584","SNETTISHAM POWER PLANT, AK US","2020-05-31",,,"0.13","0.0","0.0",,"64","44","47",,,,,,
